Unnamed: 0,playlist_url,playlist_name,track_name,track_popularity,artist_name,album,album_cover,artist_genres,artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre
0FEPq7gON5KivhwrsWN0gI,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Kick Out The Epic Motherf**ker,51,Dada Life,The Rules Of Dada,https://i.scdn.co/image/ab67616d0000b273115143efe4297c7bf306fb41,"['big room', 'dance pop', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house']",52,0.392,0.879,4,-5.797,1,0.0593,0.00144,0.0018,0.322,0.23,127.943,202507,4,edm
5KzCynjLHERTYYPFholHLr,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,I'll Be There,54,Sick Individuals,I'll Be There,https://i.scdn.co/image/ab67616d0000b2732647a52b1a7b1d8770129465,"['big room', 'dutch house', 'edm', 'electro house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house']",57,0.585,0.86,8,-3.836,1,0.045,0.0802,0.0,0.138,0.544,125.902,175238,4,edm
2L0wZKMdIz7C2OCZMS7YHp,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,I Remember - Strobelite Edit,28,Kaskade,Strobelite Seduction,https://i.scdn.co/image/ab67616d0000b2734c03007770e27b4c159b2d27,"['edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'tropical house', 'vocal house']",65,0.668,0.577,11,-7.168,0,0.0319,0.174,0.00329,0.112,0.48,127.98,283040,4,edm
5ngkOLKzDPNoYEXN0snzq3,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,If There is Love,58,Laidback Luke,If There is Love,https://i.scdn.co/image/ab67616d0000b273f744cb8d7f1803da656b4f9e,"['big room', 'dance pop', 'dutch edm', 'dutch house', 'edm', 'electro house', 'house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house']",61,0.472,0.771,6,-5.7,0,0.123,0.00813,0.0,0.04,0.726,119.802,155366,4,edm
1T4U8Q2DRfs6OUg8DEsRZf,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Bad,63,Don Diablo,Bad,https://i.scdn.co/image/ab67616d0000b27395897643725039a68263734c,"['dance pop', 'edm', 'electro house', 'future house', 'house', 'pop dance', 'progressive electro house', 'progressive house', 'tropical house']",67,0.791,0.738,0,-5.197,1,0.0732,0.406,0.00826,0.159,0.666,123.927,169911,4,edm
3jOyg77BUcPtbRtObyogTG,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Devils,62,Fedde Le Grand,Devils,https://i.scdn.co/image/ab67616d0000b27357cfc06acd5130dcade81fab,"['dance pop', 'disco house', 'dutch house', 'edm', 'electro house', 'house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house', 'vocal house']",61,0.694,0.813,6,-5.278,1,0.0376,0.0718,0.00147,0.123,0.233,121.988,158719,4,edm
6UiDiFJUGEDzkGpZBL8IYq,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,I Feel The Love,56,Tritonal,Painting With Dreams,https://i.scdn.co/image/1ba3fabdc667d91dc7405f3980c193e12169ac49,"['edm', 'electro house', 'melodic dubstep', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'progressive trance', 'trance', 'tropical house', 'uplifting trance']",57,0.555,0.813,0,-5.792,1,0.033,0.0201,0.0,0.165,0.435,125.034,213120,4,edm
3G2O60rq5a77GEIwK1mVmh,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Make Me Yours,49,Borgeous,Make Me Yours,https://i.scdn.co/image/ab67616d0000b273921ab0187de952caa6a3e7e5,"['edm', 'electro house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house']",55,0.577,0.615,7,-6.084,0,0.0395,0.0124,1.33e-06,0.124,0.174,127.904,195239,4,edm
1trC8L8YpawkU553ymy2zC,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Calling (Lose My Mind) - Radio Edit,61,Sebastian Ingrosso,Calling (Lose My Mind),https://i.scdn.co/image/ab67616d0000b2738edd8e6a77eb276268f1315b,"['dance pop', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house']",62,0.416,0.849,1,-4.909,0,0.0455,0.00864,0.000138,0.204,0.147,125.098,205440,4,edm
2jp5Bdo4SQy8ToFSRIvxuQ,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Give It Up,57,Firebeatz,Give It Up,https://i.scdn.co/image/ab67616d0000b273ee3c076fce359cb3e17cc019,"['dutch edm', 'dutch house', 'edm', 'electro house', 'house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house']",56,0.701,0.916,1,-4.941,0,0.0418,0.0461,0.0774,0.299,0.73,123.994,136485,4,edm
2CK74bmcRamAsB7DUBR4aJ,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,When I'm Right,58,Morgan Page,When I'm Right,https://i.scdn.co/image/ab67616d0000b273bcba902c73e34da4be7e048c,"['edm', 'electro house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house']",58,0.751,0.784,8,-4.964,1,0.138,0.0521,2.64e-05,0.0629,0.533,106.069,164151,4,edm
2gpytjWqJVE3LICibhEUaK,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Treasured Soul - Radio Edit,59,Michael Calfan,Treasured Soul,https://i.scdn.co/image/ab67616d0000b273610297eeedd85b4b29f6a371,"['dance pop', 'deep house', 'edm', 'electro house', 'house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house']",59,0.623,0.833,4,-2.951,0,0.0557,0.0191,0.0174,0.331,0.411,124.973,177600,4,edm
3uXzBSx2eMKRTEP46SZ2fC,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Rattle,60,Bingo Players,Rattle,https://i.scdn.co/image/ab67616d0000b273889288443dd421c21cfbc243,"['big room', 'dance pop', 'edm', 'electro house', 'house', 'pop dance', 'progressive electro house', 'progressive house']",59,0.744,0.957,7,-4.8,1,0.0519,0.00152,0.884,0.352,0.529,127.991,287184,4,edm
7pDdE5FLqcNCvjxzRzm80r,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Breathe (feat. kaspara),62,Syn Cole,Breathe (feat. kaspara),https://i.scdn.co/image/ab67616d0000b27322f90195f1ac196e36ed7eac,"['dance pop', 'deep house', 'deep tropical house', 'edm', 'electro house', 'house', 'pop dance', 'pop edm', 'progressive electro house', 'tropical house']",61,0.753,0.749,6,-5.214,1,0.0314,0.0546,4.39e-06,0.166,0.589,121.988,175082,4,edm
2w1rG2MPE4vF77znvevuz5,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Who Do You Love,62,ARTY,Who Do You Love,https://i.scdn.co/image/ab67616d0000b273639b70de8d15e36f68a480b0,"['big room', 'dance pop', 'edm', 'electro house', 'pop dance', 'pop edm', 'progressive house', 'russian edm', 'tropical house']",62,0.537,0.964,5,-2.677,0,0.0552,0.018,0.00138,0.16,0.509,125.992,208254,4,edm
1HPJpgceRg6KPO11nMhWlt,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Without You,57,Mike Williams,Without You,https://i.scdn.co/image/ab67616d0000b273e738ababa1fd9fb71d283ce0,"['big room', 'edm', 'electro house', 'future house', 'house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house']",60,0.701,0.866,11,-4.589,0,0.0838,0.0243,0.0,0.17,0.327,124.008,151000,4,edm
3wYOGJYD31sLRmBgCvWxa4,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,I Found You,66,Cash Cash,I Found You,https://i.scdn.co/image/ab67616d0000b273b99c3949da17440bece98b11,"['dance pop', 'edm', 'electro house', 'electropop', 'electropowerpop', 'pop', 'pop dance', 'pop edm', 'tropical house']",63,0.646,0.761,1,-2.557,1,0.0385,0.0714,0.0,0.222,0.472,129.916,167308,4,edm
5nL37VWupPA5kKngjR4FFa,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Bella Ciao - Mix Cut,43,Hardwell,"Hardwell Presents Revealed, Vol. 9",https://i.scdn.co/image/ab67616d0000b273fdaf0ae38742e3adb2a2c467,"['big room', 'dance pop', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house', 'tropical house']",65,0.614,0.9,4,-4.682,0,0.0492,0.00216,0.000556,0.376,0.201,129.956,200308,4,edm
4WRZjx6NQDQQbfe98Peg8T,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Perfect (feat. Haris),54,Lucas & Steve,Letters To Remember,https://i.scdn.co/image/ab67616d0000b2737e957714488104947de6a5e8,"['dance pop', 'edm', 'electro house', 'house', 'pop dance', 'pop edm', 'progressive electro house', 'tropical house']",64,0.751,0.659,6,-4.642,1,0.099,0.0946,0.0,0.0945,0.532,118.021,176517,4,edm
0ZPfoFzZ4qmdyzYmG8whmn,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Greenlights,53,Krewella,zer0,https://i.scdn.co/image/ab67616d0000b2732e16ad63f574851d66c41a6b,"['dance pop', 'edm', 'electra', 'electro house', 'electropop', 'melodic dubstep', 'pop dance']",58,0.548,0.835,1,-5.094,1,0.0394,0.00874,0.000653,0.238,0.385,160.022,162443,4,edm
0cvMWzztDy1wNQkBqae8w4,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Ready To Love,62,KSHMR,Ready To Love,https://i.scdn.co/image/ab67616d0000b273dde1e7365ea732e112665038,"['big room', 'edm', 'electro house', 'indian edm', 'pop dance', 'slap house', 'tropical house']",66,0.598,0.815,11,-4.481,1,0.0858,0.0606,0.0,0.176,0.383,121.986,188852,4,edm
5902W4uHWzhtOff1UK7the,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,When I’m Gone (with Katy Perry),80,Alesso,When I’m Gone (with Katy Perry),https://i.scdn.co/image/ab67616d0000b27337940571b0be91d69b5fd0d6,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",76,0.685,0.886,0,-4.179,1,0.034,0.028,0.0,0.481,0.615,125.034,161267,4,edm
27zK2lkAiqFw7y113I94H5,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Just Hold On,46,Steve Aoki,Neon Future III,https://i.scdn.co/image/ab67616d0000b2732b83b1f05af0be85caec37e7,"['dance pop', 'edm', 'electro house', 'pop dance', 'pop rap', 'tropical house']",73,0.647,0.932,11,-3.515,1,0.0824,0.00383,1.5e-06,0.0574,0.374,114.991,198774,4,edm
4Ik06IuDcAgXZ0xbydo9I8,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,I Found You (Neptune),27,EDX,I Found You (Neptune),https://i.scdn.co/image/ab67616d0000b273282b546ca3c625d074d499aa,"['deep groove house', 'edm', 'electro house', 'house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'swiss pop', 'tech house', 'tropical house']",57,0.822,0.916,1,-4.692,1,0.0558,0.0205,0.0112,0.0746,0.894,124.03,158735,4,edm
3nNqmaZvoRqVV8RUOP9CCt,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Gecko (Overdrive),56,Oliver Heldens,Gecko (Overdrive),https://i.scdn.co/image/ab67616d0000b27352fcaf14ed99db45fa69a773,"['dance pop', 'edm', 'electro house', 'future house', 'house', 'pop dance', 'progressive electro house', 'progressive house', 'tropical house']",69,0.609,0.885,0,-5.469,1,0.0642,0.00521,1.15e-05,0.336,0.76,124.959,165441,4,edm
5d3Wbdgw3zIf8B5eGXznLL,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Pyramids,64,Otto Knows,Pyramids,https://i.scdn.co/image/ab67616d0000b27398b9d1b78b5ee956209b23e1,"['edm', 'electro house', 'pop dance', 'progressive electro house', 'tropical house']",59,0.692,0.845,7,-5.928,0,0.0543,0.0116,0.0639,0.35,0.158,123.014,232683,4,edm
7vcXWUS5ML6dJ3nkvSc9aR,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Gold Skies (feat. Aleesia),40,Sander van Doorn,Gold Skies (feat. Aleesia),https://i.scdn.co/image/ab67616d0000b273ca5e02b30839a5d666364fa8,"['dutch trance', 'edm', 'electro house', 'house', 'pop dance', 'progressive electro house', 'progressive house', 'trance']",51,0.564,0.823,9,-6.316,0,0.046,0.00406,0.0716,0.684,0.221,128.018,329067,4,edm
3LkdTjyywksp2Zr1yqJS6d,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Coming Home,58,Dimitri Vangelis & Wyman,Coming Home,https://i.scdn.co/image/ab67616d0000b27336fd8b3751a4a14b47a382ac,"['edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house']",56,0.614,0.921,2,-4.199,1,0.0625,0.0205,9.67e-06,0.119,0.427,127.964,207999,4,edm
3Dr0xDJwXy6JkiHNJfv5zd,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Wish It Was You,63,Audien,Wish It Was You,https://i.scdn.co/image/ab67616d0000b27355d3fa8887a0f6424587ec63,"['edm', 'electro house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house']",60,0.644,0.616,1,-3.928,0,0.0391,0.0927,0.0,0.105,0.467,124.957,192000,4,edm
6arAmAoIJXCSzs3NRm9oHh,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Show Me Love (feat. Robin S.) - Dubdogz Remix,35,Steve Angello,Show Me Love (feat. Robin S.) [Dubdogz Remix],https://i.scdn.co/image/ab67616d0000b273d7a293e85a4ba0f8c8f7053f,"['disco house', 'edm', 'electro house', 'house', 'pop dance', 'progressive electro house', 'progressive house']",56,0.648,0.804,9,-8.232,0,0.0541,0.00567,0.0033,0.643,0.376,123.971,189677,4,edm
3cDfo3bJzLgBTQ5ccL8VUp,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,My Pony,67,R3HAB,My Pony,https://i.scdn.co/image/ab67616d0000b2734a561ba7a35ec9d0c6c9762a,"['dance pop', 'dutch house', 'edm', 'electro house', 'pop', 'pop dance', 'progressive electro house', 'slap house', 'tropical house']",76,0.592,0.818,6,-4.823,0,0.32,0.227,2.86e-05,0.228,0.808,122.597,153415,4,edm
02shCNmb6IvgB5jLqKjtkK,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Nevada,70,Vicetone,Nevada,https://i.scdn.co/image/ab67616d0000b273f48a2a4e66094853072c3b79,"['edm', 'electro house', 'pop dance', 'pop edm', 'progressive electro house', 'tropical house']",63,0.605,0.783,3,-4.271,1,0.0324,0.299,0.000175,0.133,0.105,124.015,208562,4,edm
0vQdNTM18KusMJJrXWXDAy,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Quechua,60,Quintino,Quechua,https://i.scdn.co/image/ab67616d0000b2732f90d242bd8883ff2accc187,"['dutch edm', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'slap house']",60,0.592,0.983,5,-3.429,0,0.084,0.000611,0.00764,0.175,0.375,131.967,179091,4,edm
6Lytqcs0fMmCO8JNewrnbj,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Don't Hurt Me (What Is Love),63,Yves V,Don't Hurt Me (What Is Love),https://i.scdn.co/image/ab67616d0000b273a1b86b1a3e2bc987c64320d0,"['belgian edm', 'covertronica', 'dance pop', 'edm', 'electro house', 'house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'slap house', 'tropical house']",62,0.758,0.804,11,-3.996,1,0.0358,0.00308,0.0,0.125,0.614,125.007,157000,4,edm
5hvoedbyY9mLFsaxxP5oi7,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Fireflies (feat. Luciana),53,Bassjackers,Fireflies (feat. Luciana),https://i.scdn.co/image/ab67616d0000b2739c8bcb14d6f29a01b2586469,"['dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house']",59,0.643,0.817,4,-3.506,0,0.0472,0.0164,0.00239,0.126,0.381,128.119,184697,4,edm
6Gw2dHX6FsQcIuiWxe0vWk,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Boomerang,49,Brooks,Boomerang,https://i.scdn.co/image/ab67616d0000b273077d7940376773bfc37f09d8,"['edm', 'electro house', 'future house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house']",58,0.652,0.951,9,-3.083,0,0.0556,0.0074,0.133,0.0617,0.37,128.061,195000,4,edm
3NAGKEkJN7cUTaIYqFnF8l,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Crash 2.0,51,Adventure Club,Red // Blue,https://i.scdn.co/image/ab67616d0000b2735070b25872d0db10607a61cd,"['brostep', 'canadian electronic', 'edm', 'electro house', 'electronic trap', 'electropop', 'filthstep', 'future bass', 'melodic dubstep', 'pop dance', 'pop edm']",51,0.66,0.652,8,-4.747,1,0.0582,0.00259,0.0,0.0673,0.167,127.977,254879,4,edm
4lwlSClFtOuybDhTQv1uvo,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Ready 4 Luv - TMLH Summer Mix,52,CAZZETTE,Ready 4 Luv (TMLH Summer Mix),https://i.scdn.co/image/ab67616d0000b273c9117eac1d0f463900c1395e,"['complextro', 'edm', 'electro house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house']",50,0.679,0.869,5,-4.701,0,0.138,0.00969,1.32e-05,0.278,0.41,125.09,170040,4,edm
7jqXDgGWkV4w2ctdb2g59o,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,At Least I Had Fun,69,Martin Jensen,At Least I Had Fun,https://i.scdn.co/image/ab67616d0000b273fb391d6588890185afd3435b,"['dance pop', 'danish electronic', 'deep house', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'tropical house', 'uk pop']",67,0.794,0.706,5,-6.066,0,0.0382,0.198,0.0,0.0536,0.908,116.032,170614,4,edm
4O2gRMLAIQYHXe25wjeTFj,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Electric Elephants,48,Jay Hardway,Electric Elephants,https://i.scdn.co/image/ab67616d0000b27353f050c5f20e845258c7927d,"['dutch edm', 'edm', 'electro house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house']",49,0.588,0.927,6,-1.78,0,0.064,0.00293,0.403,0.211,0.254,127.946,173087,4,edm
5cR7culxUEPLhzIC0KWAH1,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Perdoname (feat. DyCy & Adrian Delgado),61,Deorro,Perdoname (feat. DyCy & Adrian Delgado),https://i.scdn.co/image/ab67616d0000b273d05ae1ff5cbd3261ad697a10,"['dance pop', 'edm', 'electro house', 'melbourne bounce', 'melbourne bounce international', 'pop dance', 'progressive electro house']",66,0.855,0.856,9,-2.574,0,0.105,0.000926,0.00271,0.959,0.516,127.989,270054,4,edm
46lFttIf5hnUZMGvjK0Wxo,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Runaway (U & I),74,Galantis,Pharmacy,https://i.scdn.co/image/ab67616d0000b2732b517912fd69652ff10d8e11,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",74,0.506,0.805,1,-4.119,1,0.0469,0.00711,0.00193,0.0856,0.383,126.008,227074,4,edm
6DploCSZVf5gvIP7WBBU6S,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Afterbloom (feat. Deza),58,MOTi,Afterbloom (feat. Deza),https://i.scdn.co/image/ab67616d0000b27318ce384abe6fd6a68ed07993,"['dance pop', 'edm', 'electro house', 'house', 'pop dance', 'pop edm', 'tropical house']",65,0.685,0.626,0,-8.58,0,0.0311,0.0491,3.62e-05,0.131,0.514,124.007,154839,4,edm
7rarIZQ3VhMK96GEv6CUau,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Out Of Touch - Madison Mars Edit,52,Madison Mars,Out Of Touch (Madison Mars Edit),https://i.scdn.co/image/ab67616d0000b273a26af87c1ee4bce8ab7f39da,"['edm', 'electro house', 'house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house']",49,0.638,0.935,11,-1.15,0,0.0506,0.122,4.41e-06,0.142,0.47,124.976,182000,4,edm
4b2tcjrG1qUkSdsqEFP2dB,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Sun Is Shining,69,Axwell /\ Ingrosso,More Than You Know,https://i.scdn.co/image/ab67616d0000b273fba6de0b38b0168d480b1a27,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",65,0.467,0.757,2,-3.01,1,0.0517,0.0866,0.0,0.0742,0.383,131.993,254653,4,edm
3UidkynpEshXFzYKo5ahAd,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Live Forever,46,Third Party,HOPE,https://i.scdn.co/image/ab67616d0000b273af3df7340bfe352c345d4749,"['edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house']",47,0.559,0.915,3,-4.523,1,0.0514,0.0463,2.33e-05,0.515,0.278,128.007,241875,4,edm
25ZEYUgCJyf3gRxkqYbkIc,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Leave The World Behind - Radio Edit,57,Axwell,Leave The World Behind,https://i.scdn.co/image/ab67616d0000b2736e38eda092df64738109294c,"['disco house', 'edm', 'electro house', 'house', 'pop dance', 'progressive electro house', 'progressive house', 'vocal house']",60,0.525,0.849,10,-7.727,0,0.0484,0.00232,0.00196,0.322,0.277,128.055,161719,4,edm
5abwHwUhywLGNli5NDcEN7,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Magic,24,Thomas Gold,Magic,https://i.scdn.co/image/ab67616d0000b27381e910410648eaa90d7e8ab6,"['big room', 'edm', 'electro house', 'funky tech house', 'german techno', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house']",50,0.629,0.882,8,-5.231,1,0.0449,0.0502,0.000584,0.0971,0.436,105.004,170502,4,edm
1CL8xcR9I43Yp0VFc0zG7W,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Chased - Radio Edit,47,John Dahlbäck,Chased (Radio Edit),https://i.scdn.co/image/ab67616d0000b2731d71bc5500261575ba121ad6,"['edm', 'electro house', 'house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'swedish house', 'tech house']",50,0.473,0.99,7,-3.697,0,0.112,0.0238,0.639,0.0288,0.534,126.022,186667,4,edm
6OFxiLfnMwOodCdV7x2yXC,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Happy Hour,54,Felix Cartal,Expensive Sounds For Nice People,https://i.scdn.co/image/ab67616d0000b273606b69cd2ce392fdffd2c040,"['canadian electronic', 'edm', 'electro house', 'electropop', 'pop dance', 'pop edm', 'progressive electro house', 'tropical house']",57,0.625,0.855,5,-3.184,0,0.0401,0.00324,0.0,0.742,0.303,120.004,168000,4,edm
7KCLc0uAZ6h1cMq4SboDkc,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,The End - PAX Remix,45,Dirty South,The End (PAX Remix),https://i.scdn.co/image/ab67616d0000b273f1c97f4db74ed2c87cadb98c,"['australian dance', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house']",48,0.678,0.951,9,-5.122,1,0.0442,0.015,0.00315,0.0912,0.257,124.992,203572,4,edm
3c9IKwzgIPcCweCl9so748,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Underwater,67,Tujamo,Underwater,https://i.scdn.co/image/ab67616d0000b273c01c70db8e276c3d27ebc88f,"['dance pop', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'tropical house']",63,0.703,0.692,1,-5.748,0,0.0412,0.00469,1.64e-06,0.12,0.491,124.077,141895,4,edm
2U0pVx4m1Kdm1Gsjjm6iq8,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Strangers,56,Seven Lions,Worlds Apart,https://i.scdn.co/image/ab67616d0000b273b7c6ba06170910b38d202cf4,"['dubstep', 'edm', 'electro house', 'future bass', 'melodic dubstep', 'pop dance', 'pop edm', 'progressive trance']",60,0.579,0.697,0,-7.429,0,0.0394,0.0142,1.6e-06,0.157,0.49,129.967,204213,4,edm
5NQKpa6uCqZcaFkAbUK4XB,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Oceans & Galaxies,59,Jauz,Oceans & Galaxies,https://i.scdn.co/image/ab67616d0000b27364ee979c9dfb47edef42f07f,"['bass house', 'brostep', 'edm', 'electro house', 'electronic trap', 'pop dance']",58,0.532,0.625,1,-7.472,0,0.0506,0.12,3.35e-05,0.103,0.297,145.857,200548,4,edm
4NPkQtN5w0T4ju8T6mYVsJ,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Take Control,62,KREAM,Take Control,https://i.scdn.co/image/ab67616d0000b2737c4115d161358438e05ed468,"['dance pop', 'edm', 'electro house', 'house', 'pop dance', 'pop edm', 'tropical house']",61,0.676,0.9,6,-6.469,1,0.0881,0.0105,0.0136,0.0942,0.482,122.984,167846,4,edm
